id,child_id,attendance_date,check_in_at,check_out_at,planned_pickup_time,pickup_person,note,created_at,updated_at
1134,12,2026-04-28,2026-04-28T08:04:00,2026-04-28T17:35:00,17:35,母,,2026-04-28T07:00:00,2026-04-28T18:30:00
1135,13,2026-04-28,2026-04-28T08:09:00,2026-04-28T17:44:00,17:44,父,,2026-04-28T07:00:00,2026-04-28T18:30:00
1136,14,2026-04-28,2026-04-28T08:14:00,2026-04-28T17:53:00,17:53,祖母,,2026-04-28T07:00:00,2026-04-28T18:30:00
1137,15,2026-04-28,2026-04-28T08:19:00,2026-04-28T18:02:00,18:02,保護者,,2026-04-28T07:00:00,2026-04-28T18:30:00
1138,16,2026-04-28,2026-04-28T08:24:00,2026-04-28T18:11:00,18:11,母,,2026-04-28T07:00:00,2026-04-28T18:30:00
1139,17,2026-04-28,2026-04-28T08:29:00,2026-04-28T18:20:00,18:20,父,,2026-04-28T07:00:00,2026-04-28T18:30:00
1140,18,2026-04-28,2026-04-28T08:34:00,2026-04-28T18:29:00,18:29,祖母,,2026-04-28T07:00:00,2026-04-28T18:30:00
1141,25,2026-04-28,2026-04-28T09:09:00,2026-04-28T16:57:00,16:57,父,,2026-04-28T07:00:00,2026-04-28T18:30:00
1142,26,2026-04-28,2026-04-28T07:29:00,2026-04-28T17:06:00,17:06,祖母,,2026-04-28T07:00:00,2026-04-28T18:30:00
1143,27,2026-04-28,2026-04-28T07:34:00,2026-04-28T17:15:00,17:15,保護者,,2026-04-28T07:00:00,2026-04-28T18:30:00
1144,28,2026-04-28,2026-04-28T07:39:00,2026-04-28T17:24:00,17:24,母,,2026-04-28T07:00:00,2026-04-28T18:30:00
1145,29,2026-04-28,2026-04-28T07:44:00,2026-04-28T17:33:00,17:33,父,,2026-04-28T07:00:00,2026-04-28T18:30:00
1146,30,2026-04-28,2026-04-28T07:49:00,2026-04-28T17:42:00,17:42,祖母,,2026-04-28T07:00:00,2026-04-28T18:30:00
1147,31,2026-04-28,2026-04-28T07:54:00,2026-04-28T17:51:00,17:51,保護者,,2026-04-28T07:00:00,2026-04-28T18:30:00
1148,32,2026-04-28,2026-04-28T07:59:00,2026-04-28T18:00:00,18:00,母,,2026-04-28T07:00:00,2026-04-28T18:30:00
1149,33,2026-04-28,2026-04-28T08:04:00,2026-04-28T18:09:00,18:09,父,,2026-04-28T07:00:00,2026-04-28T18:30:00
1150,34,2026-04-28,2026-04-28T08:09:00,2026-04-28T18:18:00,18:18,祖母,,2026-04-28T07:00:00,2026-04-28T18:30:00
1151,35,2026-04-28,2026-04-28T08:14:00,2026-04-28T18:27:00,18:27,保護者,,2026-04-28T07:00:00,2026-04-28T18:30:00
1152,36,2026-04-28,2026-04-28T08:19:00,2026-04-28T18:36:00,18:36,母,,2026-04-28T07:00:00,2026-04-28T18:30:00
1153,43,2026-04-28,2026-04-28T08:54:00,2026-04-28T17:04:00,17:04,保護者,,2026-04-28T07:00:00,2026-04-28T18:30:00
1154,44,2026-04-28,2026-04-28T08:59:00,2026-04-28T17:13:00,17:13,母,,2026-04-28T07:00:00,2026-04-28T18:30:00
1155,45,2026-04-28,2026-04-28T09:04:00,2026-04-28T17:22:00,17:22,父,,2026-04-28T07:00:00,2026-04-28T18:30:00
1156,46,2026-04-28,2026-04-28T09:09:00,2026-04-28T17:31:00,17:31,祖母,,2026-04-28T07:00:00,2026-04-28T18:30:00
1157,47,2026-04-28,2026-04-28T07:29:00,2026-04-28T17:40:00,17:40,保護者,,2026-04-28T07:00:00,2026-04-28T18:30:00
1158,48,2026-04-28,2026-04-28T07:34:00,2026-04-28T17:49:00,17:49,母,,2026-04-28T07:00:00,2026-04-28T18:30:00
1159,49,2026-04-28,2026-04-28T07:39:00,2026-04-28T17:58:00,17:58,父,少し早めのお迎え予定。,2026-04-28T07:00:00,2026-04-28T18:30:00
1160,50,2026-04-28,2026-04-28T07:44:00,2026-04-28T18:07:00,18:07,祖母,,2026-04-28T07:00:00,2026-04-28T18:30:00
1161,51,2026-04-28,2026-04-28T07:49:00,2026-04-28T18:16:00,18:16,保護者,,2026-04-28T07:00:00,2026-04-28T18:30:00
1162,52,2026-04-28,2026-04-28T07:54:00,2026-04-28T18:25:00,18:25,母,,2026-04-28T07:00:00,2026-04-28T18:30:00
1163,53,2026-04-28,2026-04-28T07:59:00,2026-04-28T18:34:00,18:34,父,,2026-04-28T07:00:00,2026-04-28T18:30:00
1164,54,2026-04-28,2026-04-28T08:04:00,2026-04-28T18:43:00,18:43,祖母,,2026-04-28T07:00:00,2026-04-28T18:30:00
1165,55,2026-04-28,2026-04-28T08:09:00,2026-04-28T16:17:00,16:17,保護者,,2026-04-28T07:00:00,2026-04-28T18:30:00
1166,56,2026-04-28,,,,,欠席連絡あり,2026-04-28T07:00:00,2026-04-28T18:30:00
1167,57,2026-04-28,2026-04-28T08:19:00,2026-04-28T16:35:00,16:35,父,,2026-04-28T07:00:00,2026-04-28T18:30:00
1168,58,2026-04-28,2026-04-28T08:24:00,2026-04-28T16:44:00,16:44,祖母,,2026-04-28T07:00:00,2026-04-28T18:30:00
1169,65,2026-04-28,2026-04-28T08:59:00,2026-04-28T17:47:00,17:47,父,,2026-04-28T07:00:00,2026-04-28T18:30:00
1170,66,2026-04-28,2026-04-28T09:04:00,2026-04-28T17:56:00,17:56,祖母,,2026-04-28T07:00:00,2026-04-28T18:30:00
1171,67,2026-04-28,2026-04-28T09:09:00,2026-04-28T18:05:00,18:05,保護者,,2026-04-28T07:00:00,2026-04-28T18:30:00
1172,68,2026-04-28,2026-04-28T07:29:00,2026-04-28T18:14:00,18:14,母,,2026-04-28T07:00:00,2026-04-28T18:30:00
1173,69,2026-04-28,2026-04-28T07:34:00,2026-04-28T18:23:00,18:23,父,,2026-04-28T07:00:00,2026-04-28T18:30:00
1174,70,2026-04-28,2026-04-28T07:39:00,2026-04-28T18:32:00,18:32,祖母,,2026-04-28T07:00:00,2026-04-28T18:30:00
1175,71,2026-04-28,2026-04-28T07:44:00,2026-04-28T18:41:00,18:41,保護者,,2026-04-28T07:00:00,2026-04-28T18:30:00
1176,72,2026-04-28,2026-04-28T07:49:00,2026-04-28T16:15:00,16:15,母,,2026-04-28T07:00:00,2026-04-28T18:30:00
1177,73,2026-04-28,2026-04-28T07:54:00,2026-04-28T16:24:00,16:24,父,,2026-04-28T07:00:00,2026-04-28T18:30:00
1178,74,2026-04-28,2026-04-28T07:59:00,2026-04-28T16:33:00,16:33,祖母,,2026-04-28T07:00:00,2026-04-28T18:30:00
1179,75,2026-04-28,2026-04-28T08:04:00,2026-04-28T16:42:00,16:42,保護者,,2026-04-28T07:00:00,2026-04-28T18:30:00
1180,76,2026-04-28,2026-04-28T08:09:00,2026-04-28T16:51:00,16:51,母,,2026-04-28T07:00:00,2026-04-28T18:30:00
1181,77,2026-04-28,2026-04-28T08:14:00,2026-04-28T17:00:00,17:00,父,,2026-04-28T07:00:00,2026-04-28T18:30:00
1182,78,2026-04-28,2026-04-28T08:19:00,2026-04-28T17:09:00,17:09,祖母,,2026-04-28T07:00:00,2026-04-28T18:30:00
1183,79,2026-04-28,2026-04-28T08:24:00,2026-04-28T17:18:00,17:18,保護者,,2026-04-28T07:00:00,2026-04-28T18:30:00
1184,80,2026-04-28,2026-04-28T08:29:00,2026-04-28T17:27:00,17:27,母,,2026-04-28T07:00:00,2026-04-28T18:30:00
1185,85,2026-04-28,2026-04-28T08:54:00,2026-04-28T18:12:00,18:12,父,,2026-04-28T07:00:00,2026-04-28T18:30:00
1186,86,2026-04-28,2026-04-28T08:59:00,2026-04-28T18:21:00,18:21,祖母,,2026-04-28T07:00:00,2026-04-28T18:30:00
1187,87,2026-04-28,2026-04-28T09:04:00,2026-04-28T18:30:00,18:30,保護者,,2026-04-28T07:00:00,2026-04-28T18:30:00
1188,88,2026-04-28,2026-04-28T09:09:00,2026-04-28T18:39:00,18:39,母,,2026-04-28T07:00:00,2026-04-28T18:30:00
1189,89,2026-04-28,2026-04-28T07:29:00,2026-04-28T16:13:00,16:13,父,,2026-04-28T07:00:00,2026-04-28T18:30:00
1190,90,2026-04-28,2026-04-28T07:34:00,2026-04-28T16:22:00,16:22,祖母,,2026-04-28T07:00:00,2026-04-28T18:30:00
1191,91,2026-04-28,2026-04-28T07:39:00,2026-04-28T16:31:00,16:31,保護者,,2026-04-28T07:00:00,2026-04-28T18:30:00
1192,92,2026-04-28,2026-04-28T07:44:00,2026-04-28T16:40:00,16:40,母,,2026-04-28T07:00:00,2026-04-28T18:30:00
1193,93,2026-04-28,2026-04-28T07:49:00,2026-04-28T16:49:00,16:49,父,,2026-04-28T07:00:00,2026-04-28T18:30:00
1194,94,2026-04-28,2026-04-28T07:54:00,2026-04-28T16:58:00,16:58,祖母,,2026-04-28T07:00:00,2026-04-28T18:30:00
1195,95,2026-04-28,2026-04-28T07:59:00,2026-04-28T17:07:00,17:07,保護者,,2026-04-28T07:00:00,2026-04-28T18:30:00
1196,96,2026-04-28,2026-04-28T08:04:00,2026-04-28T17:16:00,17:16,母,,2026-04-28T07:00:00,2026-04-28T18:30:00
1197,97,2026-04-28,2026-04-28T08:09:00,2026-04-28T17:25:00,17:25,父,,2026-04-28T07:00:00,2026-04-28T18:30:00
1198,98,2026-04-28,2026-04-28T08:14:00,2026-04-28T17:34:00,17:34,祖母,,2026-04-28T07:00:00,2026-04-28T18:30:00
1199,99,2026-04-28,2026-04-28T08:19:00,2026-04-28T17:43:00,17:43,保護者,,2026-04-28T07:00:00,2026-04-28T18:30:00
1200,100,2026-04-28,2026-04-28T08:24:00,2026-04-28T17:52:00,17:52,母,,2026-04-28T07:00:00,2026-04-28T18:30:00
1201,81,2026-04-30,2026-04-30T08:41:00,2026-04-30T17:47:00,17:47,祖母,,2026-04-30T07:00:00,2026-04-30T18:30:00
1202,37,2026-04-30,2026-04-30T08:31:00,2026-04-30T16:21:00,16:21,祖母,,2026-04-30T07:00:00,2026-04-30T18:30:00
1203,82,2026-04-30,2026-04-30T08:46:00,2026-04-30T17:56:00,17:56,保護者,,2026-04-30T07:00:00,2026-04-30T18:30:00
1204,19,2026-04-30,2026-04-30T08:46:00,2026-04-30T16:14:00,16:14,母,,2026-04-30T07:00:00,2026-04-30T18:30:00
1205,59,2026-04-30,2026-04-30T08:36:00,2026-04-30T17:04:00,17:04,母,,2026-04-30T07:00:00,2026-04-30T18:30:00
1206,20,2026-04-30,2026-04-30T08:51:00,2026-04-30T16:23:00,16:23,父,,2026-04-30T07:00:00,2026-04-30T18:30:00
1207,60,2026-04-30,2026-04-30T08:41:00,2026-04-30T17:13:00,17:13,父,,2026-04-30T07:00:00,2026-04-30T18:30:00
1208,7,2026-04-30,,,,,欠席連絡あり,2026-04-30T07:00:00,2026-04-30T18:30:00
1209,38,2026-04-30,2026-04-30T08:36:00,2026-04-30T16:30:00,16:30,保護者,,2026-04-30T07:00:00,2026-04-30T18:30:00
1210,8,2026-04-30,2026-04-30T07:51:00,2026-04-30T17:10:00,17:10,父,,2026-04-30T07:00:00,2026-04-30T18:30:00
1211,39,2026-04-30,2026-04-30T08:41:00,2026-04-30T16:39:00,16:39,母,,2026-04-30T07:00:00,2026-04-30T18:30:00
1212,1,2026-04-30,2026-04-30T09:01:00,2026-04-30T18:42:00,18:42,祖母,,2026-04-30T07:00:00,2026-04-30T18:30:00
1213,21,2026-04-30,2026-04-30T08:56:00,2026-04-30T16:32:00,16:32,祖母,,2026-04-30T07:00:00,2026-04-30T18:30:00
1214,2,2026-04-30,2026-04-30T09:06:00,2026-04-30T16:16:00,16:16,保護者,,2026-04-30T07:00:00,2026-04-30T18:30:00
1215,61,2026-04-30,,,,,欠席連絡あり,2026-04-30T07:00:00,2026-04-30T18:30:00
1216,3,2026-04-30,2026-04-30T07:26:00,2026-04-30T16:25:00,16:25,母,,2026-04-30T07:00:00,2026-04-30T18:30:00
1217,83,2026-04-30,2026-04-30T08:51:00,2026-04-30T18:05:00,18:05,母,,2026-04-30T07:00:00,2026-04-30T18:30:00
1218,40,2026-04-30,2026-04-30T08:46:00,2026-04-30T16:48:00,16:48,父,,2026-04-30T07:00:00,2026-04-30T18:30:00
1219,84,2026-04-30,2026-04-30T08:56:00,2026-04-30T18:14:00,18:14,父,,2026-04-30T07:00:00,2026-04-30T18:30:00
1220,22,2026-04-30,2026-04-30T09:01:00,2026-04-30T16:41:00,16:41,保護者,,2026-04-30T07:00:00,2026-04-30T18:30:00
1221,62,2026-04-30,2026-04-30T08:51:00,2026-04-30T17:31:00,17:31,保護者,,2026-04-30T07:00:00,2026-04-30T18:30:00
1222,23,2026-04-30,2026-04-30T09:06:00,2026-04-30T16:50:00,16:50,母,,2026-04-30T07:00:00,2026-04-30T18:30:00
1223,63,2026-04-30,2026-04-30T08:56:00,2026-04-30T17:40:00,17:40,母,,2026-04-30T07:00:00,2026-04-30T18:30:00
1224,9,2026-04-30,2026-04-30T07:56:00,2026-04-30T17:19:00,17:19,祖母,,2026-04-30T07:00:00,2026-04-30T18:30:00
1225,41,2026-04-30,2026-04-30T08:51:00,2026-04-30T16:57:00,16:57,祖母,,2026-04-30T07:00:00,2026-04-30T18:30:00
1226,10,2026-04-30,2026-04-30T08:01:00,2026-04-30T17:28:00,17:28,保護者,,2026-04-30T07:00:00,2026-04-30T18:30:00
1227,42,2026-04-30,2026-04-30T08:56:00,2026-04-30T17:06:00,17:06,保護者,,2026-04-30T07:00:00,2026-04-30T18:30:00
1228,4,2026-04-30,2026-04-30T07:31:00,2026-04-30T16:34:00,16:34,父,,2026-04-30T07:00:00,2026-04-30T18:30:00
1229,24,2026-04-30,2026-04-30T07:26:00,2026-04-30T16:59:00,16:59,父,,2026-04-30T07:00:00,2026-04-30T18:30:00
1230,5,2026-04-30,2026-04-30T07:36:00,2026-04-30T16:43:00,16:43,祖母,,2026-04-30T07:00:00,2026-04-30T18:30:00
1231,64,2026-04-30,2026-04-30T09:01:00,2026-04-30T17:49:00,17:49,父,,2026-04-30T07:00:00,2026-04-30T18:30:00
1232,6,2026-04-30,2026-04-30T07:41:00,2026-04-30T16:52:00,16:52,保護者,,2026-04-30T07:00:00,2026-04-30T18:30:00
1233,11,2026-04-30,2026-04-30T08:06:00,2026-04-30T17:37:00,17:37,母,,2026-04-30T07:00:00,2026-04-30T18:30:00
1234,12,2026-04-30,2026-04-30T08:11:00,2026-04-30T17:46:00,17:46,父,,2026-04-30T07:00:00,2026-04-30T18:30:00
1235,13,2026-04-30,2026-04-30T08:16:00,2026-04-30T17:55:00,17:55,祖母,,2026-04-30T07:00:00,2026-04-30T18:30:00
1236,14,2026-04-30,2026-04-30T08:21:00,2026-04-30T18:04:00,18:04,保護者,,2026-04-30T07:00:00,2026-04-30T18:30:00
1237,15,2026-04-30,2026-04-30T08:26:00,2026-04-30T18:13:00,18:13,母,,2026-04-30T07:00:00,2026-04-30T18:30:00
1238,16,2026-04-30,2026-04-30T08:31:00,2026-04-30T18:22:00,18:22,父,,2026-04-30T07:00:00,2026-04-30T18:30:00
1239,17,2026-04-30,2026-04-30T08:36:00,2026-04-30T18:31:00,18:31,祖母,,2026-04-30T07:00:00,2026-04-30T18:30:00
1240,18,2026-04-30,2026-04-30T08:41:00,2026-04-30T18:40:00,18:40,保護者,,2026-04-30T07:00:00,2026-04-30T18:30:00
1241,25,2026-04-30,2026-04-30T07:31:00,2026-04-30T17:08:00,17:08,祖母,,2026-04-30T07:00:00,2026-04-30T18:30:00
1242,26,2026-04-30,2026-04-30T07:36:00,2026-04-30T17:17:00,17:17,保護者,,2026-04-30T07:00:00,2026-04-30T18:30:00
1243,27,2026-04-30,2026-04-30T07:41:00,2026-04-30T17:26:00,17:26,母,,2026-04-30T07:00:00,2026-04-30T18:30:00
1244,28,2026-04-30,2026-04-30T07:46:00,2026-04-30T17:35:00,17:35,父,,2026-04-30T07:00:00,2026-04-30T18:30:00
1245,29,2026-04-30,2026-04-30T07:51:00,2026-04-30T17:44:00,17:44,祖母,,2026-04-30T07:00:00,2026-04-30T18:30:00
1246,30,2026-04-30,2026-04-30T07:56:00,2026-04-30T17:53:00,17:53,保護者,,2026-04-30T07:00:00,2026-04-30T18:30:00
1247,31,2026-04-30,2026-04-30T08:01:00,2026-04-30T18:02:00,18:02,母,,2026-04-30T07:00:00,2026-04-30T18:30:00
1248,32,2026-04-30,2026-04-30T08:06:00,2026-04-30T18:11:00,18:11,父,,2026-04-30T07:00:00,2026-04-30T18:30:00
1249,33,2026-04-30,2026-04-30T08:11:00,2026-04-30T18:20:00,18:20,祖母,,2026-04-30T07:00:00,2026-04-30T18:30:00
1250,34,2026-04-30,,,,,欠席連絡あり,2026-04-30T07:00:00,2026-04-30T18:30:00
1251,35,2026-04-30,2026-04-30T08:21:00,2026-04-30T18:38:00,18:38,母,,2026-04-30T07:00:00,2026-04-30T18:30:00
1252,36,2026-04-30,2026-04-30T08:26:00,2026-04-30T16:12:00,16:12,父,,2026-04-30T07:00:00,2026-04-30T18:30:00
1253,43,2026-04-30,2026-04-30T09:01:00,2026-04-30T17:15:00,17:15,母,,2026-04-30T07:00:00,2026-04-30T18:30:00
1254,44,2026-04-30,2026-04-30T09:06:00,2026-04-30T17:24:00,17:24,父,,2026-04-30T07:00:00,2026-04-30T18:30:00
1255,45,2026-04-30,2026-04-30T07:26:00,2026-04-30T17:33:00,17:33,祖母,,2026-04-30T07:00:00,2026-04-30T18:30:00
1256,46,2026-04-30,2026-04-30T07:31:00,2026-04-30T17:42:00,17:42,保護者,,2026-04-30T07:00:00,2026-04-30T18:30:00
1257,47,2026-04-30,2026-04-30T07:36:00,2026-04-30T17:51:00,17:51,母,,2026-04-30T07:00:00,2026-04-30T18:30:00
1258,48,2026-04-30,2026-04-30T07:41:00,2026-04-30T18:00:00,18:00,父,少し早めのお迎え予定。,2026-04-30T07:00:00,2026-04-30T18:30:00
1259,49,2026-04-30,2026-04-30T07:46:00,2026-04-30T18:09:00,18:09,祖母,,2026-04-30T07:00:00,2026-04-30T18:30:00
1260,50,2026-04-30,2026-04-30T07:51:00,2026-04-30T18:18:00,18:18,保護者,,2026-04-30T07:00:00,2026-04-30T18:30:00
1261,51,2026-04-30,2026-04-30T07:56:00,2026-04-30T18:27:00,18:27,母,,2026-04-30T07:00:00,2026-04-30T18:30:00
1262,52,2026-04-30,2026-04-30T08:01:00,2026-04-30T18:36:00,18:36,父,,2026-04-30T07:00:00,2026-04-30T18:30:00
1263,53,2026-04-30,,,,,欠席連絡あり,2026-04-30T07:00:00,2026-04-30T18:30:00
1264,54,2026-04-30,2026-04-30T08:11:00,2026-04-30T16:19:00,16:19,保護者,,2026-04-30T07:00:00,2026-04-30T18:30:00
1265,55,2026-04-30,2026-04-30T08:16:00,2026-04-30T16:28:00,16:28,母,,2026-04-30T07:00:00,2026-04-30T18:30:00
1266,56,2026-04-30,2026-04-30T08:21:00,2026-04-30T16:37:00,16:37,父,,2026-04-30T07:00:00,2026-04-30T18:30:00
1267,57,2026-04-30,2026-04-30T08:26:00,2026-04-30T16:46:00,16:46,祖母,,2026-04-30T07:00:00,2026-04-30T18:30:00
1268,58,2026-04-30,2026-04-30T08:31:00,2026-04-30T16:55:00,16:55,保護者,,2026-04-30T07:00:00,2026-04-30T18:30:00
1269,65,2026-04-30,2026-04-30T09:06:00,2026-04-30T17:58:00,17:58,祖母,,2026-04-30T07:00:00,2026-04-30T18:30:00
1270,66,2026-04-30,2026-04-30T07:26:00,2026-04-30T18:07:00,18:07,保護者,,2026-04-30T07:00:00,2026-04-30T18:30:00
1271,67,2026-04-30,2026-04-30T07:31:00,2026-04-30T18:16:00,18:16,母,,2026-04-30T07:00:00,2026-04-30T18:30:00
1272,68,2026-04-30,2026-04-30T07:36:00,2026-04-30T18:25:00,18:25,父,,2026-04-30T07:00:00,2026-04-30T18:30:00
1273,69,2026-04-30,2026-04-30T07:41:00,2026-04-30T18:34:00,18:34,祖母,,2026-04-30T07:00:00,2026-04-30T18:30:00
1274,70,2026-04-30,2026-04-30T07:46:00,2026-04-30T18:43:00,18:43,保護者,,2026-04-30T07:00:00,2026-04-30T18:30:00
1275,71,2026-04-30,2026-04-30T07:51:00,2026-04-30T16:17:00,16:17,母,,2026-04-30T07:00:00,2026-04-30T18:30:00
1276,72,2026-04-30,2026-04-30T07:56:00,2026-04-30T16:26:00,16:26,父,,2026-04-30T07:00:00,2026-04-30T18:30:00
1277,73,2026-04-30,2026-04-30T08:01:00,2026-04-30T16:35:00,16:35,祖母,,2026-04-30T07:00:00,2026-04-30T18:30:00
1278,74,2026-04-30,2026-04-30T08:06:00,2026-04-30T16:44:00,16:44,保護者,,2026-04-30T07:00:00,2026-04-30T18:30:00
1279,75,2026-04-30,2026-04-30T08:11:00,2026-04-30T16:53:00,16:53,母,,2026-04-30T07:00:00,2026-04-30T18:30:00
1280,76,2026-04-30,2026-04-30T08:16:00,2026-04-30T17:02:00,17:02,父,,2026-04-30T07:00:00,2026-04-30T18:30:00
1281,77,2026-04-30,2026-04-30T08:21:00,2026-04-30T17:11:00,17:11,祖母,,2026-04-30T07:00:00,2026-04-30T18:30:00
1282,78,2026-04-30,2026-04-30T08:26:00,2026-04-30T17:20:00,17:20,保護者,,2026-04-30T07:00:00,2026-04-30T18:30:00
1283,79,2026-04-30,2026-04-30T08:31:00,2026-04-30T17:29:00,17:29,母,,2026-04-30T07:00:00,2026-04-30T18:30:00
1284,80,2026-04-30,,,,,欠席連絡あり,2026-04-30T07:00:00,2026-04-30T18:30:00
1285,85,2026-04-30,2026-04-30T09:01:00,2026-04-30T18:23:00,18:23,祖母,,2026-04-30T07:00:00,2026-04-30T18:30:00
1286,86,2026-04-30,2026-04-30T09:06:00,2026-04-30T18:32:00,18:32,保護者,,2026-04-30T07:00:00,2026-04-30T18:30:00
1287,87,2026-04-30,2026-04-30T07:26:00,2026-04-30T18:41:00,18:41,母,,2026-04-30T07:00:00,2026-04-30T18:30:00
1288,88,2026-04-30,2026-04-30T07:31:00,2026-04-30T16:15:00,16:15,父,,2026-04-30T07:00:00,2026-04-30T18:30:00
1289,89,2026-04-30,2026-04-30T07:36:00,2026-04-30T16:24:00,16:24,祖母,,2026-04-30T07:00:00,2026-04-30T18:30:00
1290,90,2026-04-30,2026-04-30T07:41:00,2026-04-30T16:33:00,16:33,保護者,,2026-04-30T07:00:00,2026-04-30T18:30:00
1291,91,2026-04-30,2026-04-30T07:46:00,2026-04-30T16:42:00,16:42,母,,2026-04-30T07:00:00,2026-04-30T18:30:00
1292,92,2026-04-30,2026-04-30T07:51:00,2026-04-30T16:51:00,16:51,父,,2026-04-30T07:00:00,2026-04-30T18:30:00
1293,93,2026-04-30,2026-04-30T07:56:00,2026-04-30T17:00:00,17:00,祖母,,2026-04-30T07:00:00,2026-04-30T18:30:00
1294,94,2026-04-30,2026-04-30T08:01:00,2026-04-30T17:09:00,17:09,保護者,,2026-04-30T07:00:00,2026-04-30T18:30:00
1295,95,2026-04-30,2026-04-30T08:06:00,2026-04-30T17:18:00,17:18,母,,2026-04-30T07:00:00,2026-04-30T18:30:00
1296,96,2026-04-30,2026-04-30T08:11:00,2026-04-30T17:27:00,17:27,父,,2026-04-30T07:00:00,2026-04-30T18:30:00
1297,97,2026-04-30,2026-04-30T08:16:00,2026-04-30T17:36:00,17:36,祖母,,2026-04-30T07:00:00,2026-04-30T18:30:00
1298,98,2026-04-30,2026-04-30T08:21:00,2026-04-30T17:45:00,17:45,保護者,,2026-04-30T07:00:00,2026-04-30T18:30:00
1299,99,2026-04-30,2026-04-30T08:26:00,2026-04-30T17:54:00,17:54,母,,2026-04-30T07:00:00,2026-04-30T18:30:00
1300,100,2026-04-30,2026-04-30T08:31:00,2026-04-30T18:03:00,18:03,父,,2026-04-30T07:00:00,2026-04-30T18:30:00
1301,81,2026-05-01,2026-05-01T08:48:00,2026-05-01T17:58:00,17:58,保護者,,2026-05-01T07:00:00,2026-05-01T18:30:00
1302,37,2026-05-01,2026-05-01T08:38:00,2026-05-01T16:32:00,16:32,保護者,,2026-05-01T07:00:00,2026-05-01T18:30:00
1303,82,2026-05-01,2026-05-01T08:53:00,2026-05-01T18:07:00,18:07,母,,2026-05-01T07:00:00,2026-05-01T18:30:00
1304,19,2026-05-01,2026-05-01T08:53:00,2026-05-01T16:25:00,16:25,父,,2026-05-01T07:00:00,2026-05-01T18:30:00
1305,59,2026-05-01,2026-05-01T08:43:00,2026-05-01T17:15:00,17:15,父,,2026-05-01T07:00:00,2026-05-01T18:30:00
1306,20,2026-05-01,2026-05-01T08:58:00,2026-05-01T16:34:00,16:34,祖母,,2026-05-01T07:00:00,2026-05-01T18:30:00
1307,60,2026-05-01,2026-05-01T08:48:00,2026-05-01T17:24:00,17:24,祖母,,2026-05-01T07:00:00,2026-05-01T18:30:00
1308,7,2026-05-01,2026-05-01T07:53:00,2026-05-01T17:12:00,17:12,父,,2026-05-01T07:00:00,2026-05-01T18:30:00
1309,38,2026-05-01,2026-05-01T08:43:00,2026-05-01T16:41:00,16:41,母,,2026-05-01T07:00:00,2026-05-01T18:30:00
1310,8,2026-05-01,2026-05-01T07:58:00,2026-05-01T17:21:00,17:21,祖母,,2026-05-01T07:00:00,2026-05-01T18:30:00
1311,39,2026-05-01,2026-05-01T08:48:00,2026-05-01T16:50:00,16:50,父,,2026-05-01T07:00:00,2026-05-01T18:30:00
1312,1,2026-05-01,2026-05-01T09:08:00,2026-05-01T16:18:00,16:18,保護者,,2026-05-01T07:00:00,2026-05-01T18:30:00
1313,21,2026-05-01,2026-05-01T09:03:00,2026-05-01T16:43:00,16:43,保護者,,2026-05-01T07:00:00,2026-05-01T18:30:00
1314,2,2026-05-01,2026-05-01T07:28:00,2026-05-01T16:27:00,16:27,母,,2026-05-01T07:00:00,2026-05-01T18:30:00
1315,61,2026-05-01,2026-05-01T08:53:00,2026-05-01T17:33:00,17:33,保護者,,2026-05-01T07:00:00,2026-05-01T18:30:00
1316,3,2026-05-01,2026-05-01T07:33:00,2026-05-01T16:36:00,16:36,父,,2026-05-01T07:00:00,2026-05-01T18:30:00
1317,83,2026-05-01,2026-05-01T08:58:00,2026-05-01T18:16:00,18:16,父,,2026-05-01T07:00:00,2026-05-01T18:30:00
1318,40,2026-05-01,2026-05-01T08:53:00,2026-05-01T16:59:00,16:59,祖母,,2026-05-01T07:00:00,2026-05-01T18:30:00
1319,84,2026-05-01,2026-05-01T09:03:00,2026-05-01T18:25:00,18:25,祖母,,2026-05-01T07:00:00,2026-05-01T18:30:00
1320,22,2026-05-01,2026-05-01T09:08:00,2026-05-01T16:52:00,16:52,母,,2026-05-01T07:00:00,2026-05-01T18:30:00
1321,62,2026-05-01,2026-05-01T08:58:00,2026-05-01T17:42:00,17:42,母,,2026-05-01T07:00:00,2026-05-01T18:30:00
1322,23,2026-05-01,2026-05-01T07:28:00,2026-05-01T17:01:00,17:01,父,,2026-05-01T07:00:00,2026-05-01T18:30:00
1323,63,2026-05-01,2026-05-01T09:03:00,2026-05-01T17:51:00,17:51,父,,2026-05-01T07:00:00,2026-05-01T18:30:00
1324,9,2026-05-01,2026-05-01T08:03:00,2026-05-01T17:30:00,17:30,保護者,,2026-05-01T07:00:00,2026-05-01T18:30:00
1325,41,2026-05-01,2026-05-01T08:58:00,2026-05-01T17:08:00,17:08,保護者,,2026-05-01T07:00:00,2026-05-01T18:30:00
1326,10,2026-05-01,2026-05-01T08:08:00,2026-05-01T17:39:00,17:39,母,,2026-05-01T07:00:00,2026-05-01T18:30:00
1327,42,2026-05-01,2026-05-01T09:03:00,2026-05-01T17:17:00,17:17,母,,2026-05-01T07:00:00,2026-05-01T18:30:00
1328,4,2026-05-01,,,,,欠席連絡あり,2026-05-01T07:00:00,2026-05-01T18:30:00
